method,qp,position,num_P_frames,frame_index_min,frame_index_max,mean_real_bits,mean_LPIPS,mean_DISTS,position_definition,bits_definition
original,1,62,8,62,62,1461.0,0.15259827487170696,0.1198154166340828,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,1,63,8,63,63,1590.0,0.15228706784546375,0.12287616729736328,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,1,early,168,1,21,6462.333333333333,0.1616986839189416,0.09951705166271754,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,1,middle,168,22,42,4563.0,0.15468323297266448,0.10597708040759676,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,1,late,168,43,63,3669.5714285714284,0.1502281944932682,0.11303416958877019,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,1,8,1,1,34256.0,0.14366426598280668,0.08622486889362335,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,2,8,2,2,10894.0,0.13619175180792809,0.08495713770389557,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,3,8,3,3,9456.0,0.13744226470589638,0.08650616556406021,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,4,8,4,4,8824.0,0.13871361827477813,0.08737798035144806,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,5,8,5,5,9784.0,0.13710961863398552,0.08633486926555634,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,6,8,6,6,7713.0,0.13985960744321346,0.08726437389850616,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,7,8,7,7,8488.0,0.13726169290021062,0.08621682226657867,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,8,8,8,8,5634.0,0.14517163950949907,0.09105316549539566,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,9,8,9,9,11525.0,0.13655951945111156,0.08613193035125732,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,10,8,10,10,2861.0,0.1491391360759735,0.09217501431703568,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,11,8,11,11,4502.0,0.14743604697287083,0.09225715696811676,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,12,8,12,12,5577.0,0.15287207812070847,0.09627143293619156,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,13,8,13,13,6244.0,0.14560710079967976,0.09490612894296646,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,14,8,14,14,3581.0,0.15574851911514997,0.09846615791320801,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,15,8,15,15,4671.0,0.15143468137830496,0.09735722094774246,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,16,8,16,16,7371.0,0.15305575728416443,0.09715481102466583,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,17,8,17,17,12632.0,0.14004933182150126,0.09287936985492706,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,18,8,18,18,2654.0,0.15111299231648445,0.09592348337173462,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,19,8,19,19,3339.0,0.15160593949258327,0.09717445075511932,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,20,8,20,20,10373.0,0.1500866860151291,0.09540726244449615,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,21,8,21,21,7258.0,0.14286996982991695,0.09456560760736465,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,22,8,22,22,3053.0,0.15152129717171192,0.09630507975816727,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,23,8,23,23,4186.0,0.14984999410808086,0.09747045487165451,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,24,8,24,24,10070.0,0.14765136037021875,0.09914945065975189,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,25,8,25,25,13858.0,0.13286959193646908,0.09288477897644043,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,26,8,26,26,2490.0,0.14428747817873955,0.09674697369337082,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,27,8,27,27,3456.0,0.14364622253924608,0.09607811272144318,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,28,8,28,28,10405.0,0.1401084428653121,0.09762924164533615,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,29,8,29,29,7044.0,0.13426879048347473,0.09585318714380264,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,30,8,30,30,2863.0,0.14209756534546614,0.09768250584602356,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,31,8,31,31,3553.0,0.1382696870714426,0.09895772486925125,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,32,8,32,32,8416.0,0.14037590939551592,0.09900807589292526,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,33,8,33,33,11609.0,0.12875501532107592,0.09409452229738235,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,34,8,34,34,2042.0,0.13896937016397715,0.0959896519780159,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,35,8,35,35,2780.0,0.13789753522723913,0.10030625015497208,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,36,8,36,36,9253.0,0.13826743327081203,0.1002044528722763,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,37,8,37,37,5815.0,0.13197560422122478,0.09716244786977768,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,38,8,38,38,2170.0,0.1400383533909917,0.10003214329481125,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,39,8,39,39,2889.0,0.13708858471363783,0.10122883319854736,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,40,8,40,40,8137.0,0.1389133371412754,0.10279940068721771,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,41,8,41,41,10077.0,0.12901381496340036,0.09872762113809586,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,42,8,42,42,1855.0,0.13951985724270344,0.10174594074487686,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,43,8,43,43,2340.0,0.13831861689686775,0.10308957099914551,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,44,8,44,44,9060.0,0.1366581842303276,0.10137606412172318,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,45,8,45,45,5743.0,0.13224248122423887,0.09856769442558289,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,46,8,46,46,1837.0,0.1392798339948058,0.1040048897266388,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,47,8,47,47,2724.0,0.13610906805843115,0.10254903137683868,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,48,8,48,48,8077.0,0.1368064545094967,0.10382150113582611,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,49,8,49,49,10491.0,0.12756465934216976,0.09727880358695984,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,50,8,50,50,1490.0,0.13755771052092314,0.09971914440393448,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
original,2,51,8,51,51,2123.0,0.13672269880771637,0.10244382917881012,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
