video,frame,delta,u_equal,u_max_abs,delta_ell_equal,delta_ell_max_abs,generator_latent_equal,generator_latent_max_abs,raw_rgb_equal,raw_rgb_max_abs,valid_rgb_equal,valid_rgb_max_abs
46da3cc3-6beb-425c-a870-c8d7bae89311,1,0.125,False,0.375,False,0.04671010375022888,False,0.04671010375022888,False,0.05101048946380615,False,0.025505244731903076
46da3cc3-6beb-425c-a870-c8d7bae89311,1,0.5,False,0.5,False,0.03506104648113251,False,0.035061001777648926,False,0.06209594011306763,False,0.031047940254211426
46da3cc3-6beb-425c-a870-c8d7bae89311,1,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,2,0.125,False,0.375,False,0.04453970491886139,False,0.044539690017700195,False,0.03869682550430298,False,0.01934841275215149
46da3cc3-6beb-425c-a870-c8d7bae89311,2,0.5,False,0.5,False,0.035724833607673645,False,0.03572481870651245,False,0.04048225283622742,False,0.020241111516952515
46da3cc3-6beb-425c-a870-c8d7bae89311,2,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,3,0.125,False,0.375,False,0.044635966420173645,False,0.044635966420173645,False,0.05253845453262329,False,0.026269257068634033
46da3cc3-6beb-425c-a870-c8d7bae89311,3,0.5,False,0.5,False,0.03645429015159607,False,0.03645431995391846,False,0.04122602939605713,False,0.020613014698028564
46da3cc3-6beb-425c-a870-c8d7bae89311,3,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,4,0.125,False,0.375,False,0.04231458902359009,False,0.04231458902359009,False,0.04660642147064209,False,0.023303210735321045
46da3cc3-6beb-425c-a870-c8d7bae89311,4,0.5,False,0.5,False,0.03719249367713928,False,0.03719249367713928,False,0.04685446619987488,False,0.023427218198776245
46da3cc3-6beb-425c-a870-c8d7bae89311,4,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,5,0.125,False,0.375,False,0.045397818088531494,False,0.045397818088531494,False,0.06412319093942642,False,0.032061636447906494
46da3cc3-6beb-425c-a870-c8d7bae89311,5,0.5,False,0.5,False,0.03737223148345947,False,0.03737223148345947,False,0.0698499083518982,False,0.034924983978271484
46da3cc3-6beb-425c-a870-c8d7bae89311,5,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,6,0.125,False,0.375,False,0.04285864531993866,False,0.04285864531993866,False,0.10901601612567902,False,0.0545080304145813
46da3cc3-6beb-425c-a870-c8d7bae89311,6,0.5,False,0.5,False,0.037583768367767334,False,0.037583738565444946,False,0.043499574065208435,False,0.021749794483184814
46da3cc3-6beb-425c-a870-c8d7bae89311,6,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,7,0.125,False,0.375,False,0.04576808214187622,False,0.04576808214187622,False,0.062473833560943604,False,0.031236916780471802
46da3cc3-6beb-425c-a870-c8d7bae89311,7,0.5,False,0.5,False,0.03767192363739014,False,0.03767192363739014,False,0.0672803521156311,False,0.03364017605781555
46da3cc3-6beb-425c-a870-c8d7bae89311,7,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,8,0.125,False,0.375,False,0.042590558528900146,False,0.04259054362773895,False,0.0508381724357605,False,0.02541908621788025
46da3cc3-6beb-425c-a870-c8d7bae89311,8,0.5,False,0.5,False,0.03793451189994812,False,0.03793451189994812,False,0.059358105063438416,False,0.029679059982299805
46da3cc3-6beb-425c-a870-c8d7bae89311,8,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,9,0.125,False,0.375,False,0.04356019198894501,False,0.04356019198894501,False,0.04783707857131958,False,0.023918509483337402
46da3cc3-6beb-425c-a870-c8d7bae89311,9,0.5,False,0.5,False,0.03791120648384094,False,0.03791120648384094,False,0.04565088823437691,False,0.0228254497051239
46da3cc3-6beb-425c-a870-c8d7bae89311,9,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,10,0.125,False,0.375,False,0.04337354004383087,False,0.04337354004383087,False,0.040260910987854004,False,0.020130455493927002
46da3cc3-6beb-425c-a870-c8d7bae89311,10,0.5,False,0.5,False,0.03775551915168762,False,0.03775551915168762,False,0.04181624948978424,False,0.020908117294311523
46da3cc3-6beb-425c-a870-c8d7bae89311,10,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,11,0.125,False,0.375,False,0.043557241559028625,False,0.043557241559028625,False,0.046813562512397766,False,0.023406803607940674
46da3cc3-6beb-425c-a870-c8d7bae89311,11,0.5,False,0.5,False,0.0374617874622345,False,0.03746175765991211,False,0.049157679080963135,False,0.024578839540481567
46da3cc3-6beb-425c-a870-c8d7bae89311,11,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,12,0.125,False,0.375,False,0.0436265766620636,False,0.0436265766620636,False,0.09710757434368134,False,0.048553794622421265
46da3cc3-6beb-425c-a870-c8d7bae89311,12,0.5,False,0.5,False,0.03729566931724548,False,0.03729566931724548,False,0.06204880774021149,False,0.031024396419525146
46da3cc3-6beb-425c-a870-c8d7bae89311,12,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,13,0.125,False,0.375,False,0.043741628527641296,False,0.043741628527641296,False,0.06460742652416229,False,0.03230372071266174
46da3cc3-6beb-425c-a870-c8d7bae89311,13,0.5,False,0.5,False,0.0370459258556366,False,0.0370459258556366,False,0.09109463542699814,False,0.04554733633995056
46da3cc3-6beb-425c-a870-c8d7bae89311,13,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,14,0.125,False,0.375,False,0.04259681701660156,False,0.04259681701660156,False,0.046705394983291626,False,0.02335268259048462
46da3cc3-6beb-425c-a870-c8d7bae89311,14,0.5,False,0.5,False,0.03683173656463623,False,0.03683173656463623,False,0.049892932176589966,False,0.02494645118713379
46da3cc3-6beb-425c-a870-c8d7bae89311,14,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
46da3cc3-6beb-425c-a870-c8d7bae89311,15,0.125,False,0.375,False,0.042688027024269104,False,0.042688027024269104,False,0.05531349778175354,False,0.027656763792037964
46da3cc3-6beb-425c-a870-c8d7bae89311,15,0.5,False,0.5,False,0.036699846386909485,False,0.03669986128807068,False,0.054376810789108276,False,0.027188420295715332
46da3cc3-6beb-425c-a870-c8d7bae89311,15,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,1,0.125,False,0.375,False,0.04129764437675476,False,0.04129767417907715,False,0.1627538800239563,False,0.08137694001197815
2996c286-14c5-4157-95ba-f2a73fae0187,1,0.5,False,0.5,False,0.03871306777000427,False,0.03871306777000427,False,0.24006512761116028,False,0.12003254890441895
2996c286-14c5-4157-95ba-f2a73fae0187,1,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,2,0.125,False,0.375,False,0.0418696403503418,False,0.0418696403503418,False,0.17980924248695374,False,0.053022533655166626
2996c286-14c5-4157-95ba-f2a73fae0187,2,0.5,False,0.5,False,0.03873974084854126,False,0.03873974084854126,False,0.18622732162475586,False,0.07906168699264526
2996c286-14c5-4157-95ba-f2a73fae0187,2,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,3,0.125,False,0.375,False,0.04393884539604187,False,0.04393884539604187,False,0.10454915463924408,False,0.04051119089126587
2996c286-14c5-4157-95ba-f2a73fae0187,3,0.5,False,0.5,False,0.04027402400970459,False,0.04027402400970459,False,0.161314457654953,False,0.0806572437286377
2996c286-14c5-4157-95ba-f2a73fae0187,3,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,4,0.125,False,0.375,False,0.04032503068447113,False,0.04032503068447113,False,0.09919917583465576,False,0.038612961769104004
2996c286-14c5-4157-95ba-f2a73fae0187,4,0.5,False,0.5,False,0.03992903232574463,False,0.03992903232574463,False,0.12302949279546738,False,0.06151473522186279
2996c286-14c5-4157-95ba-f2a73fae0187,4,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,5,0.125,False,0.375,False,0.04186353087425232,False,0.04186353087425232,False,0.1199670359492302,False,0.05998349189758301
2996c286-14c5-4157-95ba-f2a73fae0187,5,0.5,False,0.5,False,0.039321571588516235,False,0.03932154178619385,False,0.18506109714508057,False,0.09253048896789551
2996c286-14c5-4157-95ba-f2a73fae0187,5,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,6,0.125,False,0.375,False,0.04170398414134979,False,0.041703999042510986,False,0.06867316365242004,False,0.034336596727371216
2996c286-14c5-4157-95ba-f2a73fae0187,6,0.5,False,0.5,False,0.04009127616882324,False,0.04009127616882324,False,0.12363353371620178,False,0.0618167519569397
2996c286-14c5-4157-95ba-f2a73fae0187,6,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,7,0.125,False,0.375,False,0.04585450887680054,False,0.04585444927215576,False,0.12367090582847595,False,0.06183546781539917
2996c286-14c5-4157-95ba-f2a73fae0187,7,0.5,False,0.5,False,0.040878236293792725,False,0.040878236293792725,False,0.1641230583190918,False,0.0820615291595459
2996c286-14c5-4157-95ba-f2a73fae0187,7,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,8,0.125,False,0.375,False,0.04505401849746704,False,0.04505401849746704,False,0.21696016192436218,False,0.10848009586334229
2996c286-14c5-4157-95ba-f2a73fae0187,8,0.5,False,0.5,False,0.04058995842933655,False,0.04058992862701416,False,0.1952260583639145,False,0.052221477031707764
2996c286-14c5-4157-95ba-f2a73fae0187,8,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,9,0.125,False,0.375,False,0.04387122392654419,False,0.043871283531188965,False,0.2781202793121338,False,0.05196809768676758
2996c286-14c5-4157-95ba-f2a73fae0187,9,0.5,False,0.5,False,0.04126378893852234,False,0.04126381874084473,False,0.16944092512130737,False,0.057721614837646484
2996c286-14c5-4157-95ba-f2a73fae0187,9,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,10,0.125,False,0.375,False,0.04468587040901184,False,0.04468587040901184,False,0.10480538010597229,False,0.04853314161300659
2996c286-14c5-4157-95ba-f2a73fae0187,10,0.5,False,0.5,False,0.03951549530029297,False,0.03951549530029297,False,0.13763725757598877,False,0.06881862878799438
2996c286-14c5-4157-95ba-f2a73fae0187,10,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,11,0.125,False,0.375,False,0.03841717541217804,False,0.03841717541217804,False,0.11068691313266754,False,0.05175933241844177
2996c286-14c5-4157-95ba-f2a73fae0187,11,0.5,False,0.5,False,0.041539013385772705,False,0.04153895378112793,False,0.11987584829330444,False,0.05104902386665344
2996c286-14c5-4157-95ba-f2a73fae0187,11,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,12,0.125,False,0.375,False,0.04538211226463318,False,0.04538211226463318,False,0.08903730660676956,False,0.04451864957809448
2996c286-14c5-4157-95ba-f2a73fae0187,12,0.5,False,0.5,False,0.04126712679862976,False,0.04126712679862976,False,0.08865466713905334,False,0.04432731866836548
2996c286-14c5-4157-95ba-f2a73fae0187,12,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,13,0.125,False,0.375,False,0.033523350954055786,False,0.033523350954055786,False,0.11908748745918274,False,0.059543728828430176
2996c286-14c5-4157-95ba-f2a73fae0187,13,0.5,False,0.5,False,0.04039803147315979,False,0.04039803147315979,False,0.15141665935516357,False,0.0506378710269928
2996c286-14c5-4157-95ba-f2a73fae0187,13,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,14,0.125,False,0.375,False,0.047392815351486206,False,0.047392845153808594,False,0.1602783203125,False,0.08013916015625
2996c286-14c5-4157-95ba-f2a73fae0187,14,0.5,False,0.5,False,0.04318031668663025,False,0.04318034648895264,False,0.1280803084373474,False,0.0640401840209961
2996c286-14c5-4157-95ba-f2a73fae0187,14,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
2996c286-14c5-4157-95ba-f2a73fae0187,15,0.125,False,0.375,False,0.040137603878974915,False,0.040137603878974915,False,0.13168856501579285,False,0.04468947649002075
2996c286-14c5-4157-95ba-f2a73fae0187,15,0.5,False,0.5,False,0.03950434923171997,False,0.039504408836364746,False,0.1991593837738037,False,0.06174382567405701
2996c286-14c5-4157-95ba-f2a73fae0187,15,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
