codec,dataset,video,video_id,rate_control,frame,pixel_SSE,MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,FloLPIPS
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,53,6941.56640625,0.001115863909944892,29.523887684485484,0.9865353107452393,0.9774545431137085,0.06409208476543427,0.060155391693115234,0.05845441296696663
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,54,7302.033203125,0.001173809403553605,29.304024156138215,0.9854673147201538,0.975295901298523,0.06939482688903809,0.06764799356460571,0.06524886935949326
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,55,7481.822265625,0.00120271067135036,29.19838835626627,0.9846433401107788,0.9757083654403687,0.06754586100578308,0.06380361318588257,0.0642818734049797
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,56,7243.82861328125,0.0011644528713077307,29.338780838963075,0.9850144386291504,0.9769595861434937,0.06698963791131973,0.07012766599655151,0.06223369762301445
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,57,6717.7607421875,0.001079886918887496,29.666217195819378,0.9860870242118835,0.979752779006958,0.06378248333930969,0.06463503837585449,0.06115482747554779
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,58,7337.02978515625,0.0011794350575655699,29.283259673832124,0.9841312766075134,0.9774541854858398,0.06997808814048767,0.07173091173171997,0.06670796871185303
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,59,7437.7666015625,0.0011956286616623402,29.22403682581738,0.9829957485198975,0.9769610166549683,0.0679689422249794,0.06877791881561279,0.05386771634221077
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,60,7232.681640625,0.0011626610066741705,29.345468926588104,0.9837444424629211,0.9784395098686218,0.06486944854259491,0.07187825441360474,0.06155863404273987
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,61,7024.88525390625,0.0011292574927210808,29.47207019175579,0.9840154051780701,0.9797258377075195,0.0617670863866806,0.06864047050476074,0.06121084839105606
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,62,7782.7451171875,0.0012510842643678188,29.027134382542013,0.9818395972251892,0.9774057269096375,0.06780572235584259,0.07339894771575928,0.05079829692840576
GVC-RT,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,QP3,63,7759.3291015625,0.0012473200913518667,29.04022082151615,0.9805885553359985,0.9773263335227966,0.06441378593444824,0.07051587104797363,
DCVC-RT,uvg,Beauty,0,I0_P0,0,2388.96826171875,0.00038402911741286516,34.15635845808706,0.9923751950263977,0.9268401861190796,0.2811245024204254,0.35780757665634155,0.20513051748275757
DCVC-RT,uvg,Beauty,0,I0_P0,1,2100.3076171875,0.000337626610416919,34.715633312946416,0.9932504296302795,0.9293386340141296,0.27555209398269653,0.33459633588790894,0.21121551096439362
DCVC-RT,uvg,Beauty,0,I0_P0,2,2119.51953125,0.00034071493428200483,34.676088299363236,0.9931780099868774,0.9300483465194702,0.2754051685333252,0.33828818798065186,0.21743567287921906
DCVC-RT,uvg,Beauty,0,I0_P0,3,2202.915283203125,0.0003541208861861378,34.50848457630807,0.992907702922821,0.9291788935661316,0.2763731777667999,0.3411167860031128,0.22350171208381653
DCVC-RT,uvg,Beauty,0,I0_P0,4,2412.54833984375,0.0003878196293953806,34.11370212992359,0.9922599792480469,0.9271893501281738,0.2803176939487457,0.34414029121398926,0.2290836125612259
DCVC-RT,uvg,Beauty,0,I0_P0,5,2352.8212890625,0.0003782184503506869,34.22257289107991,0.9924408793449402,0.9271518588066101,0.2810838520526886,0.3440368175506592,0.2158541977405548
DCVC-RT,uvg,Beauty,0,I0_P0,6,2500.06396484375,0.000401887868065387,33.95895103814888,0.9919718503952026,0.9269058704376221,0.2832350432872772,0.3508601784706116,0.22132177650928497
DCVC-RT,uvg,Beauty,0,I0_P0,7,2328.75732421875,0.0003743501438293606,34.26721995675288,0.9925087094306946,0.9287794828414917,0.2787453532218933,0.34662365913391113,0.2219470888376236
DCVC-RT,uvg,Beauty,0,I0_P0,8,2622.4072265625,0.000421554665081203,33.75146100271118,0.9915299415588379,0.9269664287567139,0.2795177698135376,0.3501642346382141,0.23970618844032288
DCVC-RT,uvg,Beauty,0,I0_P0,9,2222.13818359375,0.0003572109853848815,34.470751936281864,0.9927377104759216,0.9301021099090576,0.27224117517471313,0.34502512216567993,0.2154298573732376
DCVC-RT,uvg,Beauty,0,I0_P0,10,2615.525146484375,0.0004204483702778816,33.762873265725325,0.9914237260818481,0.9273540377616882,0.2775990962982178,0.3500218987464905,0.24954116344451904
DCVC-RT,uvg,Beauty,0,I0_P0,11,2524.16064453125,0.0004057614132761955,33.91729255474226,0.9917085766792297,0.9276663661003113,0.2768864929676056,0.3482271432876587,0.24490107595920563
DCVC-RT,uvg,Beauty,0,I0_P0,12,2575.4873046875,0.0004140122327953577,33.829868266157305,0.991567850112915,0.9264463782310486,0.27969619631767273,0.35233640670776367,0.2504335045814514
DCVC-RT,uvg,Beauty,0,I0_P0,13,2381.43994140625,0.00038281892193481326,34.17006604101094,0.9922054409980774,0.927169680595398,0.2803714871406555,0.3587193489074707,0.2340230494737625
DCVC-RT,uvg,Beauty,0,I0_P0,14,2606.203369140625,0.0004189498722553253,33.77837937666791,0.9914728999137878,0.9259745478630066,0.28250178694725037,0.3598146438598633,0.23529961705207825
DCVC-RT,uvg,Beauty,0,I0_P0,15,2512.26904296875,0.0004038498445879668,33.9378007991055,0.9917852282524109,0.9262158274650574,0.28237372636795044,0.3610989451408386,0.24026155471801758
DCVC-RT,uvg,Beauty,0,I0_P0,16,2709.58349609375,0.000435568334069103,33.60943701090138,0.9911745190620422,0.9251314997673035,0.2864746153354645,0.3642767071723938,0.24629931151866913
DCVC-RT,uvg,Beauty,0,I0_P0,17,2359.51220703125,0.00037929401150904596,34.210240141100414,0.9923126697540283,0.9276471138000488,0.2833985984325409,0.3616757392883301,0.2441525161266327
DCVC-RT,uvg,Beauty,0,I0_P0,18,2449.209228515625,0.0003937128931283951,34.04820362901333,0.9920302629470825,0.927301287651062,0.2845357358455658,0.3654583692550659,0.24036240577697754
DCVC-RT,uvg,Beauty,0,I0_P0,19,2434.8271484375,0.0003914009721484035,34.07378099990836,0.9920827746391296,0.9270619750022888,0.28652146458625793,0.3648778796195984,0.24124935269355774
DCVC-RT,uvg,Beauty,0,I0_P0,20,2608.716064453125,0.0004193538043182343,33.77419412770709,0.9915242791175842,0.9257538318634033,0.290875643491745,0.36970943212509155,0.24083584547042847
DCVC-RT,uvg,Beauty,0,I0_P0,21,2508.6142578125,0.0004032623255625367,33.9441234968732,0.9918535351753235,0.9257819056510925,0.2930390536785126,0.36820024251937866,0.24502147734165192
DCVC-RT,uvg,Beauty,0,I0_P0,22,2637.2744140625,0.0004239445843268186,33.72690908251463,0.9914364218711853,0.9253775477409363,0.29403921961784363,0.36904633045196533,0.2508748471736908
DCVC-RT,uvg,Beauty,0,I0_P0,23,2654.6943359375,0.0004267448384780437,33.69831723017119,0.9913836121559143,0.9252282381057739,0.2926417887210846,0.3704477548599243,0.24997195601463318
DCVC-RT,uvg,Beauty,0,I0_P0,24,2832.11376953125,0.0004552651953417808,33.41735549886796,0.9908298850059509,0.9239160418510437,0.293582022190094,0.37367117404937744,0.253113329410553
DCVC-RT,uvg,Beauty,0,I0_P0,25,2480.771484375,0.00039878656389191747,33.99259482571764,0.991977870464325,0.9259430766105652,0.2900013327598572,0.3717041015625,0.2346552163362503
DCVC-RT,uvg,Beauty,0,I0_P0,26,2560.42529296875,0.00041159099782817066,33.85534132540083,0.9917208552360535,0.9248334169387817,0.29157209396362305,0.37548279762268066,0.22795546054840088
DCVC-RT,uvg,Beauty,0,I0_P0,27,2606.757568359375,0.0004190389590803534,33.777455977328465,0.9915517568588257,0.9240448474884033,0.29354819655418396,0.37535738945007324,0.226652130484581
DCVC-RT,uvg,Beauty,0,I0_P0,28,2725.24072265625,0.0004380852624308318,33.58441356620098,0.9911760687828064,0.9232601523399353,0.2932297885417938,0.37186676263809204,0.24015960097312927
DCVC-RT,uvg,Beauty,0,I0_P0,29,2615.51904296875,0.0004204473807476461,33.76288348690959,0.9915133714675903,0.923683762550354,0.29376280307769775,0.3737703561782837,0.22899727523326874
DCVC-RT,uvg,Beauty,0,I0_P0,30,2626.38427734375,0.0004221939598210156,33.74487984280772,0.9914724230766296,0.9237171411514282,0.2928760349750519,0.37144869565963745,0.23020443320274353
DCVC-RT,uvg,Beauty,0,I0_P0,31,2664.263671875,0.00042828312143683434,33.68269040736015,0.9913548231124878,0.9228865504264832,0.2930337190628052,0.36716216802597046,0.2321457713842392
DCVC-RT,uvg,Beauty,0,I0_P0,32,2766.26171875,0.0004446794046089053,33.51952984497173,0.9910203218460083,0.922416090965271,0.294826477766037,0.3708130121231079,0.23634710907936096
DCVC-RT,uvg,Beauty,0,I0_P0,33,2571.4248046875,0.00041335917194373906,33.836724214561656,0.9916321039199829,0.9241151213645935,0.28909558057785034,0.3682970404624939,0.23578840494155884
DCVC-RT,uvg,Beauty,0,I0_P0,34,2614.143310546875,0.0004202262207400054,33.765168525311694,0.9915018677711487,0.9246478080749512,0.2876608967781067,0.365993857383728,0.22393743693828583
DCVC-RT,uvg,Beauty,0,I0_P0,35,2545.8408203125,0.0004092465387657285,33.88014984979677,0.9917065501213074,0.9255635738372803,0.2836124897003174,0.3645140528678894,0.23366260528564453
DCVC-RT,uvg,Beauty,0,I0_P0,36,2551.00244140625,0.0004100762598682195,33.87135372157688,0.9917070269584656,0.925850510597229,0.2827107310295105,0.35951554775238037,0.22639943659305573
DCVC-RT,uvg,Beauty,0,I0_P0,37,2491.748291015625,0.0004005511000286788,33.973420712281175,0.991890013217926,0.9261195063591003,0.2826763391494751,0.3576292395591736,0.2291308492422104
DCVC-RT,uvg,Beauty,0,I0_P0,38,2585.42431640625,0.000415609625633806,33.81314402618139,0.9915874004364014,0.9252321124076843,0.28313517570495605,0.3597829341888428,0.23090773820877075
DCVC-RT,uvg,Beauty,0,I0_P0,39,2606.583984375,0.00041901104850694537,33.777745253813464,0.9915077686309814,0.9253243803977966,0.28219887614250183,0.3611931800842285,0.23876968026161194
DCVC-RT,uvg,Beauty,0,I0_P0,40,2657.79736328125,0.00042724364902824163,33.69324384341549,0.9913383722305298,0.9254483580589294,0.27971023321151733,0.3588661551475525,0.23826903104782104
DCVC-RT,uvg,Beauty,0,I0_P0,41,2490.85107421875,0.0004004068614449352,33.97498488979579,0.9918789267539978,0.9267333745956421,0.2795897126197815,0.3581116199493408,0.24497419595718384
DCVC-RT,uvg,Beauty,0,I0_P0,42,2612.9248046875,0.00042003035196103156,33.76719325761823,0.9914814829826355,0.9257994890213013,0.28031307458877563,0.35973381996154785,0.23979100584983826
DCVC-RT,uvg,Beauty,0,I0_P0,43,2689.82275390625,0.00043239176739007235,33.64122583477053,0.9912266135215759,0.9258798360824585,0.2802726626396179,0.3623548150062561,0.24547749757766724
DCVC-RT,uvg,Beauty,0,I0_P0,44,2880.134765625,0.0004629846371244639,33.34433419614372,0.9906002283096313,0.9246422648429871,0.28078141808509827,0.3632199168205261,0.25533896684646606
DCVC-RT,uvg,Beauty,0,I0_P0,45,2859.712890625,0.00045970178325660527,33.37523811548796,0.9906778335571289,0.9254465103149414,0.2777201533317566,0.3620481491088867,0.24632200598716736
DCVC-RT,uvg,Beauty,0,I0_P0,46,3113.9228515625,0.0005005663260817528,33.00538369447675,0.9898319244384766,0.9240453243255615,0.2775161862373352,0.3577912449836731,0.23405200242996216
DCVC-RT,uvg,Beauty,0,I0_P0,47,3187.1943359375,0.0005123447626829147,32.90437698902241,0.9895616173744202,0.9234069585800171,0.27934959530830383,0.3564157485961914,0.25298282504081726
DCVC-RT,uvg,Beauty,0,I0_P0,48,3322.691650390625,0.0005341261276043952,32.72356177325976,0.989101231098175,0.922400176525116,0.28158649802207947,0.3614204525947571,0.2575416564941406
DCVC-RT,uvg,Beauty,0,I0_P0,49,3015.36865234375,0.00048472359776496887,33.145058370347265,0.9900648593902588,0.922337532043457,0.2818356156349182,0.3603379726409912,0.2429909110069275
DCVC-RT,uvg,Beauty,0,I0_P0,50,3190.841552734375,0.0005129310884512961,32.89940977803655,0.9894616007804871,0.9211759567260742,0.2831576466560364,0.36010801792144775,0.2533571422100067
DCVC-RT,uvg,Beauty,0,I0_P0,51,3227.13427734375,0.0005187651258893311,32.85029227157922,0.9893172979354858,0.9208693504333496,0.28266990184783936,0.359561562538147,0.23991528153419495
DCVC-RT,uvg,Beauty,0,I0_P0,52,3437.630859375,0.0005526026943698525,32.575870018894555,0.9885991811752319,0.9191931486129761,0.2841355502605438,0.3600616455078125,0.2475702315568924
DCVC-RT,uvg,Beauty,0,I0_P0,53,3407.04052734375,0.0005476852529682219,32.61468952773515,0.9887179136276245,0.9192284941673279,0.28331783413887024,0.3573167324066162,0.24184976518154144
DCVC-RT,uvg,Beauty,0,I0_P0,54,3604.5751953125,0.000579439161811024,32.36992156036511,0.988010585308075,0.9178770780563354,0.28737038373947144,0.3631385564804077,0.2372637391090393
DCVC-RT,uvg,Beauty,0,I0_P0,55,3675.32666015625,0.0005908125312998891,32.28550301754339,0.9877992868423462,0.9170419573783875,0.28811314702033997,0.3614917993545532,0.22835439443588257
DCVC-RT,uvg,Beauty,0,I0_P0,56,3890.001708984375,0.000625321757979691,32.03896459843047,0.9870467185974121,0.9155961275100708,0.29174256324768066,0.3672342300415039,0.22545602917671204
DCVC-RT,uvg,Beauty,0,I0_P0,57,3707.91162109375,0.0005960505804978311,32.24716884724482,0.9876354932785034,0.9156458377838135,0.29185304045677185,0.3635774850845337,0.23698709905147552
DCVC-RT,uvg,Beauty,0,I0_P0,58,3840.17041015625,0.0006173113361001015,32.09495747720212,0.987149715423584,0.9150514006614685,0.29351335763931274,0.36611616611480713,0.22862738370895386
DCVC-RT,uvg,Beauty,0,I0_P0,59,3926.192138671875,0.0006311394390650094,31.998746804920984,0.9868694543838501,0.9144088625907898,0.2944861948490143,0.3679962158203125,0.22209760546684265
DCVC-RT,uvg,Beauty,0,I0_P0,60,4071.005126953125,0.0006544182542711496,31.841445950050357,0.9863690137863159,0.914231538772583,0.29508015513420105,0.367900550365448,0.23198474943637848
DCVC-RT,uvg,Beauty,0,I0_P0,61,4066.98681640625,0.0006537723238579929,31.845734683536357,0.9864085912704468,0.9150791168212891,0.2906622886657715,0.3650926351547241,0.22762808203697205
DCVC-RT,uvg,Beauty,0,I0_P0,62,4277.525390625,0.0006876165862195194,31.626536561025887,0.9856589436531067,0.9145755767822266,0.2885829210281372,0.3644186854362488,0.22610637545585632
DCVC-RT,uvg,Beauty,0,I0_P0,63,4596.21435546875,0.0007388461963273585,31.314459581386316,0.9846445918083191,0.9132790565490723,0.29109448194503784,0.35819774866104126,
DCVC-RT,uvg,Beauty,0,I16_P16,0,1649.61328125,0.0002651770191732794,35.764641155564256,0.9947491884231567,0.9393412470817566,0.24830672144889832,0.32363003492355347,0.20525884628295898
DCVC-RT,uvg,Beauty,0,I16_P16,1,1369.592529296875,0.00022016340517438948,36.572548663433345,0.9956015944480896,0.9431087374687195,0.23451584577560425,0.29546505212783813,0.20095661282539368
DCVC-RT,uvg,Beauty,0,I16_P16,2,1400.4931640625,0.00022513071598950773,36.47565247448645,0.9954896569252014,0.9429189562797546,0.23389869928359985,0.30222463607788086,0.20385293662548065
DCVC-RT,uvg,Beauty,0,I16_P16,3,1432.13330078125,0.00023021690140012652,36.37862795756772,0.9953858256340027,0.9421202540397644,0.23612242937088013,0.30057865381240845,0.2046608328819275
DCVC-RT,uvg,Beauty,0,I16_P16,4,1543.6417236328125,0.0002481419942341745,36.05299731814663,0.9950271844863892,0.9406894445419312,0.24175995588302612,0.30726516246795654,0.21190205216407776
DCVC-RT,uvg,Beauty,0,I16_P16,5,1404.154296875,0.0002257192536490038,36.46431394414114,0.9954665303230286,0.9417386054992676,0.2413899302482605,0.3081628084182739,0.20389854907989502
DCVC-RT,uvg,Beauty,0,I16_P16,6,1478.45263671875,0.00023766278172843158,36.24038823974506,0.9952287673950195,0.9402271509170532,0.24611268937587738,0.31423354148864746,0.2190508097410202
DCVC-RT,uvg,Beauty,0,I16_P16,7,1453.739501953125,0.00023369012342300266,36.31359642051634,0.9953000545501709,0.9408892393112183,0.2449650913476944,0.3161821961402893,0.2117883265018463
DCVC-RT,uvg,Beauty,0,I16_P16,8,1546.1162109375,0.0002485397853888571,36.046040810078324,0.9949761033058167,0.9397103190422058,0.24611611664295197,0.3159061074256897,0.24235309660434723
DCVC-RT,uvg,Beauty,0,I16_P16,9,1406.0697021484375,0.00022602715762332082,36.45839376351004,0.9953880906105042,0.9413063526153564,0.24416759610176086,0.31348133087158203,0.20656785368919373
DCVC-RT,uvg,Beauty,0,I16_P16,10,1533.470947265625,0.00024650702835060656,36.08170693707763,0.9949410557746887,0.9396198987960815,0.24821174144744873,0.3160330653190613,0.23224912583827972
DCVC-RT,uvg,Beauty,0,I16_P16,11,1523.10888671875,0.0002448413288220763,36.11115272129356,0.9949752688407898,0.939507246017456,0.24728041887283325,0.31837642192840576,0.22937756776809692
DCVC-RT,uvg,Beauty,0,I16_P16,12,1592.28076171875,0.00025596076739020646,35.91826596452499,0.9947591423988342,0.9382056593894958,0.2511312961578369,0.3189734220504761,0.2387862503528595
DCVC-RT,uvg,Beauty,0,I16_P16,13,1509.35595703125,0.0002426305291010067,36.15054554722811,0.9950442314147949,0.9388782382011414,0.2516675591468811,0.322706937789917,0.21912765502929688
DCVC-RT,uvg,Beauty,0,I16_P16,14,1523.7821044921875,0.00024494953686371446,36.109233773455294,0.995004415512085,0.9387139678001404,0.250485897064209,0.3225797414779663,0.2211039662361145
DCVC-RT,uvg,Beauty,0,I16_P16,15,1535.09619140625,0.00024676829343661666,36.07710642329691,0.9949750900268555,0.938518762588501,0.2508746385574341,0.3219957947731018,0.2215084582567215
DCVC-RT,uvg,Beauty,0,I16_P16,16,1584.6724853515625,0.00025473773712292314,35.93906713417835,0.9948239922523499,0.938121497631073,0.25272443890571594,0.3256419897079468,0.21804013848304749
DCVC-RT,uvg,Beauty,0,I16_P16,17,1452.040283203125,0.00023341696942225099,36.31867573918119,0.9952632188796997,0.9396476149559021,0.2513120472431183,0.3272503614425659,0.2221491038799286
DCVC-RT,uvg,Beauty,0,I16_P16,18,1485.0870361328125,0.00023872926249168813,36.22094343625194,0.9951578974723816,0.9394181966781616,0.2515747547149658,0.32715219259262085,0.22169755399227142
DCVC-RT,uvg,Beauty,0,I16_P16,19,1527.25830078125,0.00024550833040848374,36.09933767129377,0.9950273633003235,0.9385337233543396,0.2547508180141449,0.32629239559173584,0.2250402569770813
DCVC-RT,uvg,Beauty,0,I16_P16,20,1601.4005126953125,0.00025742678553797305,35.89346266265695,0.9947928190231323,0.9377753138542175,0.25788143277168274,0.3279038071632385,0.22371485829353333
DCVC-RT,uvg,Beauty,0,I16_P16,21,1543.724365234375,0.00024815526558086276,36.05276505119284,0.9949836134910583,0.9378365874290466,0.25880166888237,0.32671910524368286,0.2304115891456604
DCVC-RT,uvg,Beauty,0,I16_P16,22,1566.89111328125,0.00025187936262227595,35.988074143455925,0.9949091672897339,0.9379226565361023,0.25861799716949463,0.3289945125579834,0.2298555076122284
DCVC-RT,uvg,Beauty,0,I16_P16,23,1578.7208251953125,0.00025378100690431893,35.95540883838262,0.9948700070381165,0.9378446340560913,0.25692522525787354,0.32892900705337524,0.22758376598358154
DCVC-RT,uvg,Beauty,0,I16_P16,24,1669.05224609375,0.00026830186834558845,35.713763030665845,0.9945797324180603,0.9367043375968933,0.2589777410030365,0.33579111099243164,0.2289944887161255
DCVC-RT,uvg,Beauty,0,I16_P16,25,1512.311767578125,0.00024310567823704332,36.142048971903336,0.995096743106842,0.9384217262268066,0.2567046284675598,0.3320162296295166,0.22588685154914856
DCVC-RT,uvg,Beauty,0,I16_P16,26,1608.233642578125,0.0002585252223070711,35.874970797482966,0.9947797060012817,0.936883807182312,0.2595832347869873,0.337405264377594,0.21967528760433197
DCVC-RT,uvg,Beauty,0,I16_P16,27,1635.72412109375,0.00026294434792362154,35.80136160054799,0.9946805834770203,0.9362596869468689,0.2611217200756073,0.3398429751396179,0.21780817210674286
