method,kind,video,scope,frames,delta,target_P_frames,base_bits,enhancement_bits,duration_seconds,rate_scope,base_kbps,enhancement_kbps,total_kbps,total_bpp,actual_enhancement_fraction,zero_increment_exact_frames,diagnostic,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,ms_ssim_gain_vs_ZERO_D,lpips_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_minus_ORIGINAL,lpips_minus_ORIGINAL,cohort
train2_ORIGINAL_q3,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,,3,183176,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",343.4552146595092,0.0,343.4552146595092,0.005521074459876543,0.0,0,False,17.03288534983177,0.827899776551054,0.1883235772450765,-1.2385748424592802,0.047321351634583585,-0.19361461202303568,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,3,183176,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",343.4552146595092,0.0,343.4552146595092,0.005521074459876543,0.0,0,False,17.033261744413604,0.8301219166902842,0.18667446772257487,-1.2966270721726458,0.04534113560581502,-0.19190602699915568,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,,3,183176,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",343.4552146595092,0.0,343.4552146595092,0.005521074459876543,0.0,0,False,17.00740123432658,0.8267619166661035,0.18764172494411469,-1.141425578589649,0.04847535780980858,-0.1843136101961136,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,,3,183200,0,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",343.15662889820874,0.0,343.15662889820874,0.005521797839506173,0.0,0,False,29.134177565551283,0.9308392702737677,0.10593907286723454,-0.24800498454126796,0.03229271728355839,-0.07579714308182399,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,3,183200,0,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",343.15662889820874,0.0,343.15662889820874,0.005521797839506173,0.0,0,False,29.241603947037316,0.9323335659600649,0.10327280511458715,-0.3326182859370289,0.03057498003952638,-0.07228964616854985,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,3,183200,0,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",343.15662889820874,0.0,343.15662889820874,0.005521797839506173,0.0,0,False,29.180317571240213,0.930054452625602,0.10547247668728232,-0.19324959891885274,0.03371574729593189,-0.07332371408119798,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,ALL,TARGET_P,6,,6,366376,0,1.0672,complete I/P sequence,343.30584707646176,0.0,343.30584707646176,0.005521436149691358,0.0,,False,23.083531457691524,0.8793695234124108,0.14713132505615553,-0.7432899135002741,0.03980703445907099,-0.13470587755242983,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,ALL,P,30,,6,366376,0,1.0672,complete I/P sequence,343.30584707646176,0.0,343.30584707646176,0.005521436149691358,0.0,,False,23.13743284572546,0.8812277413251746,0.14497363641858102,-0.8146226790548373,0.037958057822670706,-0.13209783658385277,0.0,0.0,0.0,Train6_sparse
train2_ORIGINAL_q3,ORIGINAL,ALL,IP,32,,6,366376,0,1.0672,complete I/P sequence,343.30584707646176,0.0,343.30584707646176,0.005521436149691358,0.0,,False,23.093859402783394,0.8784081846458528,0.1465571008156985,-0.6673375887542509,0.04109555255287023,-0.12881866213865578,0.0,0.0,0.0,Train6_sparse
train2_full_CODED_l0,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,15,1.1303311586380005,15,92960,361144,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,677.1454232158897,851.4455321534576,0.013687065972222223,3.8849397590361447,0,False,18.887357886342937,0.8175663350169278,0.3152330497900645,0.5574690697566863,0.03278555393245863,-0.06334744493166605,2.7799317149882743,0.046829205560020085,0.08739681343237558,Train2_full
train2_full_CODED_l0,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,1.1303311586380005,15,92960,361144,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,677.1454232158897,851.4455321534576,0.013687065972222223,3.8849397590361447,0,False,18.887357886342937,0.8175663350169278,0.3152330497900645,0.5574690697566863,0.03278555393245863,-0.06334744493166605,2.7799317149882743,0.046829205560020085,0.08739681343237558,Train2_full
train2_full_CODED_l0,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,1.1303311586380005,15,92960,361144,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,677.1454232158897,851.4455321534576,0.013687065972222223,3.8849397590361447,0,False,18.67145406581312,0.8090230156679749,0.31256710551679134,0.5226272528968934,0.03073645681167997,-0.05938822962343693,2.6061859828015077,0.04390238021251883,0.08193451259285212,Train2_full
train2_full_CODED_l0,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,15,1.1303311586380005,15,104784,244600,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,458.16654709880925,654.4401508240817,0.010530719521604939,2.334325851275004,0,False,30.259625870638242,0.9137651198077983,0.13251872261365255,0.6854036376638988,0.012006533887259556,-0.04304372866948446,2.5715561345534153,0.018196028114565183,-0.013993126153945924,Train2_full
train2_full_CODED_l0,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,1.1303311586380005,15,104784,244600,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,458.16654709880925,654.4401508240817,0.010530719521604939,2.334325851275004,0,False,30.259625870638242,0.9137651198077983,0.13251872261365255,0.6854036376638988,0.012006533887259556,-0.04304372866948446,2.5715561345534153,0.018196028114565183,-0.013993126153945924,Train2_full
train2_full_CODED_l0,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,1.1303311586380005,15,104784,244600,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,458.16654709880925,654.4401508240817,0.010530719521604939,2.334325851275004,0,False,30.016133080468972,0.9075948308489761,0.13844269514083862,0.6425659103099051,0.011256125519305833,-0.04035349562764168,2.4108338761438266,0.01705877635740486,-0.013118555769324303,Train2_full
train2_full_CODED_l0,LEARNED,ALL,TARGET_P,30,1.1303311586380005,30,197744,605744,1.0672,complete I/P sequence,185.29235382308846,567.6011994003,752.8935532233884,0.012108892746913581,3.063273727647868,,False,24.57349187849059,0.865665727412363,0.22387588620185853,0.6214363537102925,0.022396043909859095,-0.053195586800575255,2.6757439247708446,0.03251261683729263,0.03670184363921483,Train2_full
train2_full_CODED_l0,LEARNED,ALL,P,30,1.1303311586380005,30,197744,605744,1.0672,complete I/P sequence,185.29235382308846,567.6011994003,752.8935532233884,0.012108892746913581,3.063273727647868,,False,24.57349187849059,0.865665727412363,0.22387588620185853,0.6214363537102925,0.022396043909859095,-0.053195586800575255,2.6757439247708446,0.03251261683729263,0.03670184363921483,Train2_full
train2_full_CODED_l0,LEARNED,ALL,IP,32,1.1303311586380005,30,197744,605744,1.0672,complete I/P sequence,185.29235382308846,567.6011994003,752.8935532233884,0.012108892746913581,3.063273727647868,,False,24.343793573141046,0.8583089232584755,0.22550490032881498,0.5825965816033992,0.0209962911654929,-0.0498708626255393,2.508509929472667,0.030480578284961844,0.034407978411763906,Train2_full
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,15,2.260662317276001,15,92960,304632,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,571.1853569908482,745.4854659284163,0.011983748070987654,3.277022375215146,0,False,18.88605058763962,0.8175156504148701,0.31528321504592893,0.556161771053374,0.03273486933040079,-0.0632972796758016,2.7786244162849627,0.046778520957962234,0.08744697868824006,Train2_full
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,2.260662317276001,15,92960,304632,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,571.1853569908482,745.4854659284163,0.011983748070987654,3.277022375215146,0,False,18.88605058763962,0.8175156504148701,0.31528321504592893,0.556161771053374,0.03273486933040079,-0.0632972796758016,2.7786244162849627,0.046778520957962234,0.08744697868824006,Train2_full
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,2.260662317276001,15,92960,304632,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,571.1853569908482,745.4854659284163,0.011983748070987654,3.277022375215146,0,False,18.670228473278765,0.8089754988535456,0.3126141354441643,0.5214016603625382,0.03068893999725074,-0.059341199696063995,2.604960390267153,0.0438548633980896,0.08198154252022505,Train2_full
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,15,2.260662317276001,15,104784,184240,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,345.10467962994534,541.3782833552176,0.00871141975308642,1.7582837074362498,0,False,30.25616077424214,0.9137175171173753,0.1326126327117284,0.6819385412677953,0.011958931196836753,-0.04294981857140859,2.5680910381573114,0.01814842542414238,-0.013899216055870056,Train2_full
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,2.260662317276001,15,104784,184240,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,345.10467962994534,541.3782833552176,0.00871141975308642,1.7582837074362498,0,False,30.25616077424214,0.9137175171173753,0.1326126327117284,0.6819385412677953,0.011958931196836753,-0.04294981857140859,2.5680910381573114,0.01814842542414238,-0.013899216055870056,Train2_full
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,2.260662317276001,15,104784,184240,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,345.10467962994534,541.3782833552176,0.00871141975308642,1.7582837074362498,0,False,30.012884552597626,0.9075502033267047,0.13853073585778475,0.6393173824385581,0.011211497997034456,-0.04026545491069555,2.4075853482724794,0.017014148835133483,-0.013030515052378178,Train2_full
train2_full_CODED_l1,LEARNED,ALL,TARGET_P,30,2.260662317276001,30,197744,488872,1.0672,complete I/P sequence,185.29235382308846,458.088455772114,643.3808095952024,0.010347583912037037,2.472246945545756,,False,24.57110568094088,0.8656165837661227,0.2239479238788287,0.6190501561605847,0.022346900263618772,-0.05312354912360509,2.6733577272211373,0.03246347319105231,0.036773881316184996,Train2_full
train2_full_CODED_l1,LEARNED,ALL,P,30,2.260662317276001,30,197744,488872,1.0672,complete I/P sequence,185.29235382308846,458.088455772114,643.3808095952024,0.010347583912037037,2.472246945545756,,False,24.57110568094088,0.8656165837661227,0.2239479238788287,0.6190501561605847,0.022346900263618772,-0.05312354912360509,2.6733577272211373,0.03246347319105231,0.036773881316184996,Train2_full
train2_full_CODED_l1,LEARNED,ALL,IP,32,2.260662317276001,30,197744,488872,1.0672,complete I/P sequence,185.29235382308846,458.088455772114,643.3808095952024,0.010347583912037037,2.472246945545756,,False,24.341556512938197,0.8582628510901251,0.2255724356509745,0.5803595214005481,0.020950218997142597,-0.049803327303379774,2.506272869269816,0.03043450611661154,0.034475513733923435,Train2_full
train2_full_CODED_l2,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,15,4.521324634552002,15,92960,244288,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,458.04028627517897,632.340395212747,0.010164930555555556,2.627882960413081,0,False,18.882728345198718,0.8173310226581587,0.31551313996315,0.5528395286124705,0.03255024157368973,-0.06306735475858052,2.7753021738440595,0.04659389320125118,0.08767690360546113,Train2_full
train2_full_CODED_l2,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,4.521324634552002,15,92960,244288,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,458.04028627517897,632.340395212747,0.010164930555555556,2.627882960413081,0,False,18.882728345198718,0.8173310226581587,0.31551313996315,0.5528395286124705,0.03255024157368973,-0.06306735475858052,2.7753021738440595,0.04659389320125118,0.08767690360546113,Train2_full
train2_full_CODED_l2,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,4.521324634552002,15,92960,244288,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,458.04028627517897,632.340395212747,0.010164930555555556,2.627882960413081,0,False,18.667113870990416,0.808802410331629,0.31282969005405903,0.5182870580741912,0.030515851475334123,-0.05912564508616924,2.6018457879788057,0.04368177487617298,0.0821970971301198,Train2_full
train2_full_CODED_l2,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,15,4.521324634552002,15,104784,126200,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,236.38846379341672,432.6620675186891,0.006962046682098765,1.204382348450145,0,False,30.24265534652144,0.9134957090303766,0.13301643927892048,0.6684331135470878,0.01173712310983804,-0.04254601200421651,2.554585610436604,0.01792661733714367,-0.013495409488677978,Train2_full
train2_full_CODED_l2,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,4.521324634552002,15,104784,126200,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,236.38846379341672,432.6620675186891,0.006962046682098765,1.204382348450145,0,False,30.24265534652144,0.9134957090303766,0.13301643927892048,0.6684331135470878,0.01173712310983804,-0.04254601200421651,2.554585610436604,0.01792661733714367,-0.013495409488677978,Train2_full
train2_full_CODED_l2,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,4.521324634552002,15,104784,126200,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,236.38846379341672,432.6620675186891,0.006962046682098765,1.204382348450145,0,False,30.00022321410946,0.9073422582451434,0.13890930451452732,0.6266560439503948,0.011003552915473162,-0.03988688625395298,2.394924009784316,0.01680620375357219,-0.012651946395635605,Train2_full
train2_full_CODED_l2,LEARNED,ALL,TARGET_P,30,4.521324634552002,30,197744,370488,1.0672,complete I/P sequence,185.29235382308846,347.15892053973016,532.4512743628186,0.00856348861882716,1.8735739137470668,,False,24.56269184586008,0.8654133658442676,0.22426478962103527,0.6106363210797792,0.022143682341763886,-0.05280668338139852,2.6649438921403314,0.03226025526919742,0.03709074705839157,Train2_full
train2_full_CODED_l2,LEARNED,ALL,P,30,4.521324634552002,30,197744,370488,1.0672,complete I/P sequence,185.29235382308846,347.15892053973016,532.4512743628186,0.00856348861882716,1.8735739137470668,,False,24.56269184586008,0.8654133658442676,0.22426478962103527,0.6106363210797792,0.022143682341763886,-0.05280668338139852,2.6649438921403314,0.03226025526919742,0.03709074705839157,Train2_full
train2_full_CODED_l2,LEARNED,ALL,IP,32,4.521324634552002,30,197744,370488,1.0672,complete I/P sequence,185.29235382308846,347.15892053973016,532.4512743628186,0.00856348861882716,1.8735739137470668,,False,24.333668542549937,0.8580723342883863,0.22586949728429317,0.572471551012293,0.020759702195403643,-0.04950626567006111,2.498384898881561,0.030243989314872585,0.0347725753672421,Train2_full
train2_full_CODED_l3,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,15,9.042649269104004,15,92960,182904,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,342.945214340759,517.2453232783271,0.008314766589506173,1.9675559380378658,0,False,18.862661715308317,0.8163732220545707,0.316100138425827,0.5327728987220652,0.03159244097010155,-0.062480356295903525,2.7552355439536536,0.045636092597663,0.08826390206813813,Train2_full
train2_full_CODED_l3,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,9.042649269104004,15,92960,182904,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,342.945214340759,517.2453232783271,0.008314766589506173,1.9675559380378658,0,False,18.862661715308317,0.8163732220545707,0.316100138425827,0.5327728987220652,0.03159244097010155,-0.062480356295903525,2.7552355439536536,0.045636092597663,0.08826390206813813,Train2_full
train2_full_CODED_l3,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,9.042649269104004,15,92960,182904,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,342.945214340759,517.2453232783271,0.008314766589506173,1.9675559380378658,0,False,18.648301405468164,0.8079044722657651,0.3133800011128187,0.49947459255193616,0.029617913409470203,-0.058575334027409554,2.5830333224565507,0.04278383681030906,0.08274740818887949,Train2_full
train2_full_CODED_l3,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,15,9.042649269104004,15,104784,72504,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,135.80910601329543,332.08270973856787,0.005343605324074074,0.6919377004122766,0,False,30.190300793513934,0.9127500797169932,0.13410612046718598,0.6160785605395903,0.010991493796454794,-0.04145633081595103,2.502231057429107,0.017180988023760425,-0.012405728300412497,Train2_full
train2_full_CODED_l3,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,9.042649269104004,15,104784,72504,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,135.80910601329543,332.08270973856787,0.005343605324074074,0.6919377004122766,0,False,30.190300793513934,0.9127500797169932,0.13410612046718598,0.6160785605395903,0.010991493796454794,-0.04145633081595103,2.502231057429107,0.017180988023760425,-0.012405728300412497,Train2_full
train2_full_CODED_l3,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,9.042649269104004,15,104784,72504,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,135.80910601329543,332.08270973856787,0.005343605324074074,0.6919377004122766,0,False,29.951140820664932,0.9066432307638466,0.1399308806285262,0.577573650505866,0.01030452543417637,-0.03886531013995409,2.3458416163397873,0.016107176272275397,-0.011630370281636715,Train2_full
train2_full_CODED_l3,LEARNED,ALL,TARGET_P,30,9.042649269104004,30,197744,255408,1.0672,complete I/P sequence,185.29235382308846,239.32533733133437,424.6176911544228,0.0068291859567901235,1.2916093535075652,,False,24.526481254411124,0.8645616508857821,0.2251031294465065,0.5744257296308278,0.02129196738327817,-0.05196834355592728,2.6287333006913802,0.03140854031071171,0.03792908688386281,Train2_full
train2_full_CODED_l3,LEARNED,ALL,P,30,9.042649269104004,30,197744,255408,1.0672,complete I/P sequence,185.29235382308846,239.32533733133437,424.6176911544228,0.0068291859567901235,1.2916093535075652,,False,24.526481254411124,0.8645616508857821,0.2251031294465065,0.5744257296308278,0.02129196738327817,-0.05196834355592728,2.6287333006913802,0.03140854031071171,0.03792908688386281,Train2_full
train2_full_CODED_l3,LEARNED,ALL,IP,32,9.042649269104004,30,197744,255408,1.0672,complete I/P sequence,185.29235382308846,239.32533733133437,424.6176911544228,0.0068291859567901235,1.2916093535075652,,False,24.299721113066546,0.8572738515148058,0.22665544087067246,0.5385241215289011,0.019961219421823287,-0.04872032208368182,2.464437469398169,0.02944550654129223,0.03555851895362139,Train2_full
train2_full_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,15,,15,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,0,True,18.887756992945164,0.8175880425352214,0.3152137935161591,0.5578681763589138,0.032807261450752224,-0.06336670120557149,2.7803308215905025,0.046850913078313676,0.08737755715847015,Train2_full
train2_full_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,15,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,0,True,18.887756992945164,0.8175880425352214,0.3152137935161591,0.5578681763589138,0.032807261450752224,-0.06336670120557149,2.7803308215905025,0.046850913078313676,0.08737755715847015,Train2_full
